AÑO,MES,CONGLOME,SEGMENTO,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,T211,TICUEST01,ESTRATOSOCIO,OCUPAC_R4,RAMA_R4,CODTAREA,CODTIEMPO,P209A,T209A,FACTOR
2024,08,001193,001193,055,11,01,140101,1,1,1,20240011930551101,1,0,1,1,2, ,2,18, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,08,001193,001193,056,11,02,140101,1,1,2,20240011930561102,3,1,3,1,2, ,1,17, ,6,1, ,4,2,2,2, ,2,60,9313,4100,1,0,2,2,26.9330368041992
2024,08,001193,001193,056,11,01,140101,1,1,1,20240011930561101,1,1,1,1,2, ,2,41, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,08,001193,001193,056,11,03,140101,1,1,3,20240011930561103,3,1,3,1,2, ,1,17, ,6,2,8, ,3,3,3,8,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,310,11,01,140105,1,1,1,20240016763101101,1,1,1,1,2, ,2,35, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,310,11,02,140105,1,1,2,20240016763101102,3,1,3,1,2, ,2,8, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,312,11,01,140105,1,1,1,20240016763121101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,312,11,02,140105,1,1,2,20240016763121102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,312,11,03,140105,1,1,3,20240016763121103,3,1,3,1,2, ,2,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,26.9330368041992
2024,08,001676,001676,312,11,04,140105,1,1,4,20240016763121104,3,1,3,1,2, ,1,1, , , , , ,0,4,0, ,2,60, , , , ,1,2,26.9330368041992
2024,08,001676,001677,313,11,01,140105,1,1,1,20240016763131101,1,1,1,1,2, ,2,27, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,08,001676,001677,313,11,02,140105,1,1,2,20240016763131102,3,1,3,1,2, ,1,5, , ,2,9, ,2,2,0,9,2,60, , , , ,1,2,53.837646484375
2024,08,001689,001689,313,11,01,140105,1,1,1,20240016893131101,1,1,1,1,2, ,2,38, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,08,001689,001689,313,11,02,140105,1,1,2,20240016893131102,3,1,3,1,2, ,2,11, , ,2,8, ,2,2,0,8,2,60, , , , ,2,2,17.9648323059082
2024,08,001689,001689,314,11,01,140105,1,1,1,20240016893141101,1,1,1,1,2, ,1,23, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,08,001689,001689,314,11,02,140105,1,1,2,20240016893141102,2,1,2,1,2, ,2,25, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,08,001689,001689,314,11,03,140105,1,1,3,20240016893141103,3,1,3,1,2, ,1,3, , , , , ,3,3,0, ,2,60, , , , ,3,3,17.9648323059082
2024,08,001689,001689,315,11,01,140105,1,1,1,20240016893151101,1,1,1,1,2, ,1,57, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,08,001689,001689,315,11,02,140105,1,1,2,20240016893151102,2,1,2,1,2, ,2,46, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,08,002246,002246,101,11,01,130103,1,1,1,20240022461011101,1,1,1,1,2, ,1,20, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,101,11,02,130103,1,1,2,20240022461011102,2,1,2,1,2, ,2,21, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,102,11,01,130103,1,1,1,20240022461021101,1,1,1,1,2, ,2,37, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,102,11,02,130103,1,1,2,20240022461021102,2,1,2,1,2, ,1,38, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,102,11,03,130103,1,1,3,20240022461021103,3,1,3,1,2, ,1,12, ,6,2,8, ,3,3,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,102,11,04,130103,1,1,4,20240022461021104,3,1,3,1,2, ,1,8, , ,2,8, ,4,4,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,102,11,05,130103,1,1,5,20240022461021105,3,1,3,1,2, ,2,6, , ,2,8, ,5,5,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002246,002246,103,11,01,130103,1,1,1,20240022461031101,1,0,1,1,2, ,2,24, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,107,11,01,130103,1,1,1,20240022621071101,1,0,1,1,2, ,1,37, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,108,11,04,130103,1,1,4,20240022621081104,11,0,1,1,2, ,1,17, ,6,1, ,60,4,4,4, ,2,60,5141,9602,1,1,2,2,31.1770801544189
2024,08,002262,002262,108,11,01,130103,1,1,1,20240022621081101,1,1,1,1,2, ,2,20, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,108,11,02,130103,1,1,2,20240022621081102,2,1,2,1,2, ,1,20, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,31.1770801544189
2024,08,002262,002262,108,11,03,130103,1,1,3,20240022621081103,3,1,3,1,2, ,1,3, , , , , ,3,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002262,002262,108,11,05,130103,1,1,5,20240022621081105,11,0,1,1,2, ,1,11, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,01,130103,1,1,1,20240022621091101,1,1,1,1,1, ,2,53, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,02,130103,1,1,2,20240022621091102,2,1,2,1,2, ,1,56, ,2, , , ,2,2,2, ,2,60, , , , ,1,1,31.1770801544189
2024,08,002262,002262,109,11,03,130103,1,1,3,20240022621091103,3,1,3,1,1, ,1,24, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,04,130103,1,1,4,20240022621091104,3,1,3,1,1, ,2,22, ,6, , , ,4,4,4, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,05,130103,1,1,5,20240022621091105,3,1,3,1,2, ,1,21, ,6, , , ,5,5,5, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,06,130103,1,1,6,20240022621091106,3,1,3,1,2, ,1,18, ,6, , , ,6,6,6, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002262,002262,109,11,07,130103,1,1,7,20240022621091107,3,1,3,1,2, ,2,13, ,6,2,9, ,7,7,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,223,11,01,130105,1,1,1,20240025742231101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,223,11,02,130105,1,1,2,20240025742231102,2,1,2,1,1, ,2,37, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,223,11,03,130105,1,1,3,20240025742231103,3,1,3,1,1, ,1,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,223,11,04,130105,1,1,4,20240025742231104,3,1,3,1,1, ,2,8, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,223,11,05,130105,1,1,5,20240025742231105,3,1,3,1,1, ,2,5, , ,2,9, ,5,5,0,9,2,60, , , , ,1,2,31.1770801544189
2024,08,002574,002574,224,11,01,130105,1,1,1,20240025742241101,1,1,1,1,2, ,2,35, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,224,11,02,130105,1,1,2,20240025742241102,3,1,3,1,2, ,2,10, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002574,002574,226,11,01,130105,1,1,1,20240025742261101,1,0,1,1,2, ,1,46, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,229,11,01,130105,1,1,1,20240025912291101,1,0,1,1,2, ,1,32, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,230,11,01,130105,1,1,1,20240025912301101,1,1,1,1,2, ,2,43, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,230,11,02,130105,1,1,2,20240025912301102,2,1,2,1,2, ,1,44, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,230,11,03,130105,1,1,3,20240025912301103,3,1,3,1,2, ,2,16, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,230,11,04,130105,1,1,4,20240025912301104,3,1,3,1,2, ,1,14, ,6,2,9, ,4,4,4,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,230,11,05,130105,1,1,5,20240025912301105,3,1,3,1,2, ,2,14, ,6,2,9, ,5,5,5,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,231,11,01,130105,1,1,1,20240025912311101,1,1,1,1,2, ,2,60, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,231,11,02,130105,1,1,2,20240025912311102,2,1,2,1,2, ,1,70, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002591,002591,231,11,03,130105,1,1,3,20240025912311103,3,1,3,1,2, ,2,31, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,01,130101,1,1,1,20240026892651101,1,1,1,1,2, ,2,54, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,02,130101,1,1,2,20240026892651102,3,1,3,1,2, ,1,18, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,03,130101,1,1,3,20240026892651103,3,2,1,1,2, ,2,27, ,1, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,04,130101,1,1,4,20240026892651104,4,2,2,1,2, ,1,19, ,1, , , ,4,4,4, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,05,130101,1,1,5,20240026892651105,5,2,3,1,2, ,1,9, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,265,11,06,130101,1,1,6,20240026892651106,5,2,3,1,2, ,2,7, , ,2,9, ,6,6,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,266,11,03,130101,1,1,3,20240026892661103,3,1,3,1,2, ,1,15, ,6,1, ,4,3,3,3, ,2,60,9112,5630,1,0,2,2,31.1770801544189
2024,08,002689,002689,266,11,01,130101,1,1,1,20240026892661101,1,1,1,1,2, ,2,51, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,266,11,02,130101,1,1,2,20240026892661102,3,1,3,1,2, ,1,27, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,268,11,01,130101,1,1,1,20240026892681101,1,1,1,1,2, ,2,19, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002689,002689,268,11,02,130101,1,1,2,20240026892681102,3,1,3,1,2, ,1,1, , , , , ,0,2,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002706,002706,272,11,01,130101,1,1,1,20240027062721101,1,1,1,1,2, ,2,32, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,272,11,02,130101,1,1,2,20240027062721102,3,1,3,1,2, ,1,11, , ,2,8, ,2,2,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,272,11,03,130101,1,1,3,20240027062721103,3,1,3,1,2, ,1,9, , ,2,8, ,3,3,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,272,11,04,130101,1,1,4,20240027062721104,3,1,3,1,2, ,1,7, , ,2,8, ,4,4,0,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,273,11,01,130101,1,1,1,20240027062731101,1,0,1,1,2, ,1,38, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,01,130101,1,1,1,20240027062741101,1,1,1,1,2, ,2,48, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,02,130101,1,1,2,20240027062741102,2,1,2,1,2, ,1,47, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,03,130101,1,1,3,20240027062741103,4,2,1,1,2, ,2,23, ,5, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,04,130101,1,1,4,20240027062741104,5,2,3,1,2, ,2,1, , , , , ,0,4,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002706,002706,274,11,05,130101,1,1,5,20240027062741105,5,3,1,1,2, ,2,17, ,5,2,9, ,5,5,5,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,06,130101,1,1,6,20240027062741106,7,3,3,1,2, ,2,1, , , , , ,0,6,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002706,002706,274,11,07,130101,1,1,7,20240027062741107,5,0,1,1,2, ,1,12, ,6,2,9, ,7,7,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,08,130101,1,1,8,20240027062741108,5,0,1,1,2, ,1,10, , ,2,9, ,8,8,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002706,002706,274,11,09,130101,1,1,9,20240027062741109,5,0,1,1,2, ,2,8, , ,2,9, ,9,9,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,343,11,01,130101,1,1,1,20240029033431101,1,1,1,1,2, ,1,55, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,343,11,02,130101,1,1,2,20240029033431102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,343,11,03,130101,1,1,3,20240029033431103,3,1,3,1,2, ,2,15, ,6,2,8, ,3,3,3,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,345,11,01,130101,1,1,1,20240029033451101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,345,11,02,130101,1,1,2,20240029033451102,2,1,2,1,1, ,2,31, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,345,11,03,130101,1,1,3,20240029033451103,3,1,3,1,1, ,1,11, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,345,11,04,130101,1,1,4,20240029033451104,3,1,3,1,1, ,1,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002903,002903,346,11,01,130101,1,1,1,20240029033461101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,346,11,02,130101,1,1,2,20240029033461102,2,1,2,1,1, ,2,20, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002903,002903,346,11,03,130101,1,1,3,20240029033461103,3,1,3,1,1, ,1,1, , , , , ,0,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002920,002920,349,11,01,130101,1,1,1,20240029203491101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,349,11,02,130101,1,1,2,20240029203491102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,349,11,03,130101,1,1,3,20240029203491103,3,1,3,1,2, ,2,0,5, , , , ,0,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,002920,002920,351,11,01,130101,1,1,1,20240029203511101,1,1,1,1,2, ,2,36, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,351,11,02,130101,1,1,2,20240029203511102,3,1,3,1,2, ,2,15, ,6,2,8, ,2,2,2,8,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,352,11,01,130101,1,1,1,20240029203521101,1,1,1,1,2, ,1,27, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,352,11,02,130101,1,1,2,20240029203521102,2,1,2,1,2, ,2,30, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,352,11,03,130101,1,1,3,20240029203521103,3,1,3,1,2, ,1,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,002920,002920,352,11,04,130101,1,1,4,20240029203521104,3,1,3,1,2, ,1,3, , , , , ,4,4,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,003002,003002,382,11,01,130101,1,1,1,20240030023821101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,382,11,02,130101,1,1,2,20240030023821102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,382,11,03,130101,1,1,3,20240030023821103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,382,11,04,130101,1,1,4,20240030023821104,3,1,3,1,2, ,2,9, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,382,11,05,130101,1,1,5,20240030023821105,3,1,3,1,2, ,1,6, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,382,11,06,130101,1,1,6,20240030023821106,3,1,3,1,2, ,1,3, , , , , ,6,6,0, ,2,60, , , , ,3,3,46.7656211853027
2024,08,003002,003002,382,11,07,130101,1,1,7,20240030023821107,3,1,3,1,2, ,2,0,1, , , , ,0,7,0, ,2,60, , , , ,1,2,46.7656211853027
2024,08,003002,003002,384,11,01,130101,1,1,1,20240030023841101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,08,003002,003002,384,11,02,130101,1,1,2,20240030023841102,3,1,3,1,2, ,1,2, , , , , ,0,2,0, ,2,60, , , , ,1,2,46.7656211853027
2024,08,003002,003001,397,11,01,130101,1,1,1,20240030023971101,1,0,1,1,2, ,1,26, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,08,003002,003001,397,11,02,130101,1,1,2,20240030023971102,10,0,1,1,2, ,1,26, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,08,003018,003018,387,11,01,130101,1,1,1,20240030183871101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,387,11,02,130101,1,1,2,20240030183871102,3,1,3,1,2, ,2,9, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,387,11,03,130101,1,1,3,20240030183871103,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,388,11,01,130101,1,1,1,20240030183881101,1,1,1,1,2, ,1,43, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,388,11,02,130101,1,1,2,20240030183881102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,388,11,03,130101,1,1,3,20240030183881103,3,1,3,1,2, ,2,21, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,388,11,04,130101,1,1,4,20240030183881104,3,1,3,1,2, ,2,14, ,6,2,9, ,4,4,4,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,388,11,05,130101,1,1,5,20240030183881105,3,1,3,1,2, ,1,10, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,389,11,01,130101,1,1,1,20240030183891101,1,1,1,1,2, ,1,41, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,389,11,02,130101,1,1,2,20240030183891102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,389,11,03,130101,1,1,3,20240030183891103,3,1,3,1,2, ,1,11, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003018,003018,389,11,04,130101,1,1,4,20240030183891104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003133,003133,430,11,01,130101,1,1,1,20240031334301101,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003133,003133,430,11,02,130101,1,1,2,20240031334301102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003133,003133,434,11,01,130101,1,1,1,20240031334341101,1,1,1,1,2, ,2,28, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003133,003133,434,11,02,130101,1,1,2,20240031334341102,3,1,3,1,2, ,1,2, , , , , ,0,2,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,003133,003133,435,11,01,130101,1,1,1,20240031334351101,1,1,1,1,2, ,1,22, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003133,003133,435,11,02,130101,1,1,2,20240031334351102,2,1,2,1,2, ,2,49, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,31.1770801544189
2024,08,003150,003150,437,11,01,130101,1,1,1,20240031504371101,1,0,1,1,2, ,1,24, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003150,003150,440,11,01,130101,1,1,1,20240031504401101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003150,003150,440,11,02,130101,1,1,2,20240031504401102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003150,003150,440,11,03,130101,1,1,3,20240031504401103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,08,003150,003150,440,11,04,130101,1,1,4,20240031504401104,3,1,3,1,2, ,2,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,31.1770801544189
2024,08,003150,003150,441,11,01,130101,1,1,1,20240031504411101,1,1,1,1,2, ,1,28, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,08,003150,003150,441,11,02,130101,1,1,2,20240031504411102,11,1,11,1,2, ,1,25, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,08,004222,004222,058,11,01,021801,2,2,1,20240042220581101,1,1,1,1,2, ,1,19, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,058,11,02,021801,2,2,2,20240042220581102,11,1,11,1,2, ,2,21, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,059,11,01,021801,2,2,1,20240042220591101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,059,11,02,021801,2,2,2,20240042220591102,2,1,2,1,2, ,2,39, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,059,11,03,021801,2,2,3,20240042220591103,3,1,3,1,2, ,2,14, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,059,11,04,021801,2,2,4,20240042220591104,7,0,1,1,2, ,2,70, ,3, , , ,4,4,4, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,061,11,01,021801,2,2,1,20240042220611101,1,1,1,1,2, ,2,27, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004222,004222,061,11,02,021801,2,2,2,20240042220611102,3,1,3,1,2, ,1,2, , , , , ,0,2,0, ,2,60, , , , ,1,2,18.9770050048828
2024,08,004222,004222,061,11,03,021801,2,2,3,20240042220611103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, ,2,60, , , , ,1,2,18.9770050048828
2024,08,004234,004234,066,11,01,021801,2,2,1,20240042340661101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,28.4655075073242
2024,08,004234,004234,066,11,02,021801,2,2,2,20240042340661102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,28.4655075073242
2024,08,004234,004234,066,11,03,021801,2,2,3,20240042340661103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,28.4655075073242
2024,08,004234,004234,066,11,04,021801,2,2,4,20240042340661104,3,1,3,1,2, ,1,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,28.4655075073242
2024,08,004234,004234,068,11,01,021801,2,2,1,20240042340681101,1,1,1,1,2, ,2,32, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,28.4655075073242
2024,08,004234,004234,068,11,02,021801,2,2,2,20240042340681102,2,1,2,1,2, ,1,36, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,28.4655075073242
2024,08,004234,004234,068,11,03,021801,2,2,3,20240042340681103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,28.4655075073242
2024,08,004257,004257,077,11,01,021801,2,2,1,20240042570771101,1,0,1,1,2, ,2,29, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,077,11,02,021801,2,2,2,20240042570771102,6,0,1,1,2, ,1,51, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,077,11,03,021801,2,2,3,20240042570771103,11,0,1,1,2, ,1,34, ,1, , , ,3,3,3, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,077,11,04,021801,2,2,4,20240042570771104,7,0,1,1,2, ,1,42, ,1, , , ,4,4,4, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,079,11,01,021801,2,2,1,20240042570791101,1,1,1,1,2, ,1,28, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,079,11,02,021801,2,2,2,20240042570791102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,18.9770050048828
2024,08,004257,004257,079,11,03,021801,2,2,3,20240042570791103,3,1,3,1,2, ,1,0,10, , , , ,0,3,0, ,2,60, , , , ,1,2,18.9770050048828
