CONGLOME,VIVIENDA,HOGAR,CODPERSO,nacionalidad,ocupacion_principal,rama_actividad,anios_en_ocupacion_actual,meses_en_ocupacion_actual,tipo_contrato,indicador_pea,condicion_formalidad,sexo,edad,estado_civil,nivel_educ_venezuela,nivel_educ_peru,obtuvo_titulo,homologo_titulo_peru,tiene_carrera_superior,tipo_permiso_migratorio,mes_llegada_peru,anio_llegada_peru,discriminado_centro_trabajo,tiempo_residencia_anios,condicion_laboral,anios_escolaridad_venezuela,anios_escolaridad_peru,brecha_educativa_anios,ocupacion_grupo,rama_division,tiene_ocupacion_actual
2821,318,11,4,2,9412,5610,0.0,2.0,7,1,1.0,1,21,6,9,13, , ,3,9,8.0,2024.0, ,0.0,Empleado_Informal,13.5,13.5,0.0,9,56,1
2821,319,11,1,2,,,0.0,0.0, ,2,,2,27,1,6,13, , , ,6,9.0,2022.0, ,2.0,Desempleado,11.0,11.0,0.0,,,0
2821,319,11,2,2,9333,5224,0.0,2.0, ,1,1.0,1,45,1,6,13, , , ,9,8.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,52,1
2821,323,11,1,2,9111,9700,1.0,1.0,7,1,1.0,2,44,1,5,13, , , ,2,7.0,2023.0,0,1.0,Empleado_Informal,10.0,10.0,0.0,9,97,1
2821,323,11,2,2,9629,3100,0.0,8.0,7,1,1.0,1,49,1,6,13, , , ,2,7.0,2023.0,0,1.0,Empleado_Informal,11.0,11.0,0.0,9,31,1
2821,323,11,4,2,5142,9602,1.0,0.0,7,1,1.0,1,26,1,5,13, , , ,2,7.0,2023.0,0,1.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
2936,358,11,1,2,9313,4100,2.0,6.0,7,1,1.0,1,31,2,9,13, , ,3,2,8.0,2017.0,1,7.0,Empleado_Informal,13.5,13.5,0.0,9,41,1
2936,358,11,2,2,9411,5610,1.0,6.0, ,1,1.0,2,29,2,7,7, , ,3,2,1.0,2018.0,1,6.0,Empleado_Informal,12.5,12.5,0.0,9,56,1
2936,359,11,1,1,5211,4630,3.0,0.0,2,1,2.0,1,27,1,1,6, , ,1,,,,,,Empleado_Formal,0.0,11.0,-11.0,5,46,1
2936,360,11,1,2,7212,2511,3.0,0.0, ,1,1.0,1,34,2,7,13, , ,3,2,11.0,2017.0,0,7.0,Empleado_Informal,12.5,12.5,0.0,7,25,1
2936,360,11,2,2,5131,5610,0.0,5.0,7,1,1.0,2,32,2,8,13,1,2,3,2,12.0,2017.0,1,7.0,Empleado_Informal,14.0,14.0,0.0,5,56,1
3051,401,11,1,2,5131,5610,0.0,2.0,7,1,1.0,1,27,5,9,13, , ,3,2,7.0,2018.0,0,6.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
3051,402,11,1,2,9313,4100,5.0,0.0,7,1,1.0,1,44,1,6,13, , , ,2,10.0,2017.0, ,7.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
3051,402,11,2,2,9411,5610,5.0,0.0, ,1,1.0,2,41,1,5,13, , , ,2,12.0,2017.0, ,7.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
3051,407,11,1,2,9412,5610,0.0,2.0,7,1,1.0,2,46,5,6,13, , , ,9,6.0,2021.0,1,3.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
3265,480,11,1,2,7212,2511,3.0,10.0, ,1,1.0,1,36,1,5,13, , , ,9,3.0,2019.0, ,5.0,Empleado_Informal,10.0,10.0,0.0,7,25,1
3265,481,11,1,2,9411,5610,0.0,4.0, ,1,1.0,2,44,5,3,13, , , ,9,9.0,2023.0, ,1.0,Empleado_Informal,4.5,4.5,0.0,9,56,1
3265,482,11,1,2,9412,5610,0.0,8.0,7,1,1.0,2,42,1,3,13, , , ,9,8.0,2024.0, ,0.0,Empleado_Informal,4.5,4.5,0.0,9,56,1
3265,482,11,2,2,9333,4630,0.0,7.0,7,1,1.0,1,42,1,3,13, , , ,9,8.0,2023.0, ,1.0,Empleado_Informal,4.5,4.5,0.0,9,46,1
3314,498,11,1,2,5131,5610,1.0,7.0,7,1,1.0,1,26,1,9,13, , ,3,2,7.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
3314,498,11,2,2,9412,5610,2.0,0.0,7,1,1.0,2,27,1,9,13, , ,3,2,7.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,9,56,1
3314,500,11,1,2,8322,4922,3.0,0.0, ,1,1.0,1,36,1,8,13,1,2,3,2,4.0,2018.0,0,6.0,Empleado_Informal,14.0,14.0,0.0,8,49,1
3314,500,11,2,1,5230,4922,0.0,1.0,3,1,2.0,2,25,1,1,6, , ,2,,,,,,Empleado_Formal,0.0,11.0,-11.0,5,49,1
3314,500,11,5,2,,,0.0,0.0, ,2,,1,44,6,10,13,1,2,3,9,9.0,2024.0, ,0.0,Desempleado,16.0,16.0,0.0,,,0
3314,505,11,1,2,3255,8690,1.0,0.0,7,1,1.0,2,47,1,8,13,1,2,3,2,12.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,3,86,1
3314,505,11,2,2,8322,4922,3.0,0.0, ,1,1.0,1,54,1,8,13,1,2,3,2,10.0,2017.0,1,7.0,Empleado_Informal,14.0,14.0,0.0,8,49,1
3314,505,11,3,2,9112,8690,1.0,0.0,7,1,1.0,1,26,6,9,13, , ,3,2,6.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,9,86,1
3331,504,11,1,2,5120,5610,0.0,2.0, ,1,1.0,2,33,1,6,13, , , ,9,3.0,2021.0,0,3.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3331,504,11,2,2,9313,4100,0.0,1.0,7,1,1.0,1,24,1,6,13, , , ,9,3.0,2021.0,1,3.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
3331,505,11,1,2,9333,5224,0.0,4.0, ,1,1.0,1,33,1,9,13, , ,3,2,1.0,2022.0,1,2.0,Empleado_Informal,13.5,13.5,0.0,9,52,1
3331,505,11,2,2,9112,8129,0.0,1.0,7,1,1.0,2,36,1,4,13, , , ,1,1.0,2022.0,0,2.0,Empleado_Informal,9.0,9.0,0.0,9,81,1
3331,506,11,1,2,5141,9602,1.0,0.0,7,1,1.0,2,41,6,8,13,1,2,3,9,10.0,2023.0, ,1.0,Empleado_Informal,14.0,14.0,0.0,5,96,1
3331,506,11,2,2,,,0.0,0.0, ,2,,1,25,6,5,13, , , ,9,11.0,2021.0, ,3.0,Desempleado,10.0,10.0,0.0,,,0
3347,510,11,1,2,7513,1071,4.0,0.0, ,1,1.0,2,27,1,6,13, , , ,1,10.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
3347,510,11,2,2,9621,4630,4.0,0.0,7,1,1.0,1,28,1,6,13, , , ,1,3.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,46,1
3347,512,11,1,2,5243,4791,0.0,3.0, ,1,1.0,1,23,1,5,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,5,47,1
3347,513,11,1,2,5211,4630,1.0,0.0, ,1,1.0,1,38,2,3,13, , , ,2,2.0,2021.0, ,3.0,Empleado_Informal,4.5,4.5,0.0,5,46,1
3347,513,11,2,2,5211,4630,1.0,0.0,7,1,1.0,2,39,2,6,13, , , ,2,11.0,2020.0,1,4.0,Empleado_Informal,11.0,11.0,0.0,5,46,1
3347,513,11,3,2,5213,4789,0.0,3.0,7,1,1.0,2,21,6,6,13, , , ,2,11.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
3363,519,11,1,2,9621,4773,0.0,5.0,7,1,1.0,1,29,1,6,13, , , ,2,10.0,2020.0,0,4.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3363,519,11,2,2,9112,8121,2.0,4.0, ,1,1.0,2,28,1,9,13, , ,3,2,12.0,2020.0,0,4.0,Empleado_Informal,13.5,13.5,0.0,9,81,1
3363,520,11,1,2,8321,4922,6.0,0.0, ,1,1.0,1,26,1,6,13, , , ,2,12.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
3363,520,11,2,1,4419,8510,0.0,7.0,2,1,2.0,2,41,1,6,9, , ,2,,,,,,Empleado_Formal,11.0,13.5,-2.5,4,85,1
3363,532,11,1,2,9313,4100,1.0,2.0,2,1,1.0,1,24,6,3,3, , , ,2,5.0,2022.0, ,2.0,Empleado_Informal,4.5,3.0,1.5,9,41,1
3380,526,11,1,2,8322,4922,6.0,2.0, ,1,2.0,1,35,2,8,13,1,2,3,2,6.0,2018.0, ,6.0,Empleado_Formal,14.0,14.0,0.0,8,49,1
3380,526,11,2,2,5120,5621,1.0,6.0, ,1,2.0,2,40,2,10,13,1,2,3,2,2.0,2019.0, ,5.0,Empleado_Formal,16.0,16.0,0.0,5,56,1
3380,527,11,1,2,8321,4922,1.0,2.0, ,1,1.0,1,46,1,2,3, , , ,2,10.0,2021.0, ,3.0,Empleado_Informal,0.0,3.0,-3.0,8,49,1
3380,528,11,1,2,8321,4922,1.0,10.0, ,1,1.0,1,21,6,5,13, , , ,2,8.0,2021.0, ,3.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
3396,529,11,1,2,9411,5610,3.0,9.0, ,1,1.0,2,54,6,7,13, , ,3,3,8.0,2019.0, ,5.0,Empleado_Informal,12.5,12.5,0.0,9,56,1
3396,531,11,1,2,9411,5610,1.0,2.0, ,1,1.0,2,35,1,8,13,1,2,3,1,7.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,9,56,1
3396,531,11,2,2,9512,4799,1.0,9.0, ,1,1.0,1,39,1,6,13, , , ,2,7.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3396,546,11,1,2,7111,4100,6.0,10.0,7,1,1.0,1,41,1,10,13,1,2,3,2,4.0,2019.0, ,5.0,Empleado_Informal,16.0,16.0,0.0,7,41,1
3396,546,11,2,2,5120,5610,0.0,3.0,7,1,1.0,2,35,1,10,13,1,2,3,2,4.0,2019.0,1,5.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
3478,560,11,1,2,5131,5610,1.0,10.0,7,1,1.0,2,26,6,7,13, , ,3,2,3.0,2019.0, ,5.0,Empleado_Informal,12.5,12.5,0.0,5,56,1
3478,561,11,2,1,5212,4759,0.0,6.0,7,1,1.0,1,24,1,6,13, , , ,,,,,,Empleado_Informal,11.0,11.0,0.0,5,47,1
3478,561,11,3,2,5212,4759,1.0,0.0,7,1,1.0,2,24,1,8,13,1,2,3,2,3.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
3478,562,11,1,2,4120,8620,2.0,3.0,7,1,1.0,2,28,6,8,13,1,2,3,2,5.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,4,86,1
3495,566,11,1,1,3314,5610,5.0,0.0, ,1,2.0,1,36,1,1,10, , ,0,,,,,,Empleado_Formal,0.0,16.0,-16.0,3,56,1
3495,569,11,1,2,9535,4799,0.0,3.0,7,1,1.0,1,29,1,6,13, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3495,570,11,1,2,5212,4771,4.0,0.0,7,1,1.0,1,36,2,8,13,1,2,3,2,5.0,2018.0,1,6.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
3495,570,11,2,2,5212,4771,4.0,0.0,7,1,1.0,2,33,2,9,13, , ,3,2,5.0,2018.0,1,6.0,Empleado_Informal,13.5,13.5,0.0,5,47,1
3626,613,11,1,2,9621,4923,0.0,1.0, ,1,1.0,1,24,1,5,13, , , ,2,9.0,2021.0, ,3.0,Empleado_Informal,10.0,10.0,0.0,9,49,1
3626,613,11,2,2,5131,5610,0.0,6.0,7,1,1.0,2,22,1,6,13, , , ,2,5.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3626,627,11,1,2,9621,4923,2.0,0.0, ,1,1.0,1,42,1,6,13, , , ,2,5.0,2018.0,1,6.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
3626,627,11,2,2,3251,8620,4.0,0.0,7,1,1.0,2,36,1,8,13,1,2,3,2,9.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,3,86,1
3626,629,11,1,2,9313,4100,0.0,3.0,7,1,1.0,1,30,1,5,13, , , ,1,2.0,2022.0, ,2.0,Empleado_Informal,10.0,10.0,0.0,9,41,1
3626,629,11,2,2,,,0.0,0.0, ,2,,2,28,1,5,13, , , ,1,8.0,2022.0, ,2.0,Desempleado,10.0,10.0,0.0,,,0
3659,627,11,1,2,9111,9700,0.0,2.0,7,1,1.0,2,50,4,10,13,1,2,3,2,11.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,97,1
3659,627,11,2,2,9313,4100,0.0,3.0,7,1,1.0,1,18,6,4,6, , ,1,2,11.0,2018.0, ,6.0,Empleado_Informal,9.0,11.0,-2.0,9,41,1
3659,627,11,3,2,9112,9311,0.0,1.0,7,1,1.0,2,29,5,7,13, , ,3,2,12.0,2017.0, ,7.0,Empleado_Informal,12.5,12.5,0.0,9,93,1
3659,638,11,1,2,9112,5510,0.0,9.0,7,1,1.0,2,39,5,6,13, , , ,2,10.0,2015.0,1,9.0,Empleado_Informal,11.0,11.0,0.0,9,55,1
3659,639,11,2,2,9122,4520,0.0,6.0,7,1,1.0,1,17,6,5,13, , , ,9,9.0,2023.0,1,1.0,Empleado_Informal,10.0,10.0,0.0,9,45,1
3659,639,11,3,2,5212,4759,0.0,9.0,7,1,1.0,2,23,5,6,13, , , ,2,5.0,2022.0,0,2.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
3807,685,11,1,3,8332,4923,3.0,0.0, ,1,1.0,1,41,2,1,13, , , ,2,10.0,2019.0,0,5.0,Empleado_Informal,0.0,0.0,0.0,8,49,1
3807,686,11,1,2,7111,4100,3.0,8.0,7,1,1.0,1,38,1,5,13, , , ,2,3.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,7,41,1
3807,686,11,2,2,5120,5610,1.0,0.0,2,1,1.0,2,34,1,6,13, , , ,2,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3807,686,11,3,2,5120,5610,0.0,8.0,2,1,1.0,1,18,6,5,5, , , ,1,5.0,2019.0, ,5.0,Empleado_Informal,10.0,8.5,1.5,5,56,1
3807,687,11,1,2,9333,5224,7.0,0.0, ,1,1.0,1,57,1,5,13, , , ,2,2.0,2017.0,1,7.0,Empleado_Informal,10.0,10.0,0.0,9,52,1
3824,688,11,1,2,9313,4100,0.0,5.0,7,1,1.0,1,30,6,6,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
3824,702,11,1,2,9621,4923,0.0,7.0, ,1,1.0,1,26,6,6,13, , , ,1,2.0,2023.0,0,1.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
3824,703,11,1,2,9621,4773,0.0,2.0,3,1,1.0,1,35,1,6,13, , , ,2,5.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3824,703,11,2,2,5212,4773,4.0,0.0,7,1,1.0,1,37,1,8,13,1,2,3,2,3.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
3840,695,11,1,2,5141,9602,2.0,0.0, ,1,2.0,1,43,1,7,13, , ,3,2,5.0,2018.0, ,6.0,Empleado_Formal,12.5,12.5,0.0,5,96,1
3840,697,11,1,2,9313,4100,5.0,0.0,7,1,1.0,1,40,2,10,13,1,2,3,2,1.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,41,1
3840,697,11,2,1,4419,8620,0.0,2.0,7,1,2.0,2,37,2,10,13,2, ,3,,,,,,Empleado_Formal,16.0,16.0,0.0,4,86,1
3840,701,11,1,2,5230,9200,1.0,6.0,7,1,1.0,2,20,6,5,13, , , ,2,2.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,5,92,1
3873,715,11,1,2,4321,4752,0.0,7.0,7,1,1.0,1,28,6,6,13, , , ,2,9.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,4,47,1
3873,720,11,1,2,8322,4921,4.0,0.0, ,1,1.0,1,30,1,9,13, , ,3,2,5.0,2019.0, ,5.0,Empleado_Informal,13.5,13.5,0.0,8,49,1
3873,720,11,2,2,,,0.0,0.0, ,2,,2,28,1,10,13,1,2,3,2,12.0,2018.0,1,6.0,Desempleado,16.0,16.0,0.0,,,0
3873,730,11,1,2,7123,4330,4.0,0.0, ,1,1.0,1,31,1,6,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
3873,730,11,2,2,9411,5610,2.0,0.0, ,1,1.0,2,31,1,10,13,1,2,3,1,10.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,56,1
3906,722,11,1,2,9331,4923,1.0,0.0, ,1,1.0,1,26,6,5,13, , , ,2,10.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,49,1
3906,722,11,2,2,9333,5224,2.0,0.0, ,1,1.0,1,25,6,5,13, , , ,2,7.0,2022.0, ,2.0,Empleado_Informal,10.0,10.0,0.0,9,52,1
3906,724,11,1,2,5212,4721,2.0,0.0,7,1,1.0,2,49,2,10,13,1,2,3,2,9.0,2018.0,1,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
3906,724,11,2,2,7421,9522,3.0,0.0, ,1,1.0,1,47,2,6,13, , , ,2,6.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,7,95,1
3906,724,11,3,2,5212,4721,1.0,6.0,7,1,1.0,1,16,6,3,5, , , ,2,9.0,2018.0, ,6.0,Empleado_Informal,4.5,8.5,-4.0,5,47,1
3906,724,11,4,2,9411,5630,0.0,1.0, ,1,1.0,2,24,5,6,13, , , ,2,5.0,2019.0,1,5.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
3906,727,11,1,2,9333,5224,3.0,0.0, ,1,1.0,1,26,1,6,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,52,1
3922,728,11,1,2,5120,5610,0.0,2.0, ,1,1.0,2,39,1,6,13, , , ,6,3.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3922,728,11,2,2,9112,9609,0.0,1.0,7,1,1.0,1,24,1,6,13, , , ,9,11.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,96,1
3922,728,11,3,2,9122,4520,0.0,1.0,7,1,1.0,1,16,6,5,13, , , ,9,8.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,45,1
3922,745,11,1,2,9412,5610,0.0,1.0,7,1,1.0,1,20,1,6,13, , , ,2,3.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
3922,746,11,1,2,7128,4330,1.0,0.0, ,1,1.0,1,47,2,8,13,1,2,3,2,9.0,2017.0, ,7.0,Empleado_Informal,14.0,14.0,0.0,7,43,1
3922,746,11,2,2,2359,8549,2.0,0.0, ,1,1.0,2,48,2,8,13,1,2,3,2,12.0,2017.0, ,7.0,Empleado_Informal,14.0,14.0,0.0,2,85,1
3939,735,11,2,2,8321,4922,5.0,0.0, ,1,1.0,1,34,1,6,13, , , ,2,7.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
3939,739,11,1,2,5212,4752,6.0,6.0,2,1,2.0,1,31,2,10,13,1,2,3,2,3.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,5,47,1
3939,739,11,2,2,9629,9000,3.0,0.0,7,1,1.0,2,31,2,8,13,1,2,3,2,3.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,9,90,1
3939,740,11,1,2,8141,4520,3.0,0.0,7,1,1.0,1,55,1,6,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,45,1
3939,740,11,2,2,5131,5630,1.0,0.0,7,1,1.0,2,46,1,10,13,1,2,3,2,10.0,2023.0, ,1.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
3955,742,11,1,2,9621,4923,1.0,0.0, ,1,1.0,1,42,1,6,13, , , ,1,3.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
3955,742,11,2,2,5131,5610,0.0,3.0,7,1,1.0,2,36,1,4,13, , , ,2,3.0,2019.0, ,5.0,Empleado_Informal,9.0,9.0,0.0,5,56,1
3955,743,11,1,2,5120,5610,3.0,0.0, ,1,1.0,1,34,1,6,13, , , ,2,9.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3955,746,11,1,2,5141,9602,0.0,8.0,2,1,1.0,2,55,6,8,13,1,2,3, ,,, ,,Empleado_Informal,14.0,14.0,0.0,5,96,1
4131,1,11,1,2,9629,1020,0.0,2.0,7,1,1.0,1,31,1,6,13, , , ,2,1.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,10,1
4131,1,11,2,1,,,0.0,0.0, ,2,,2,26,1,1,8, , ,0,,,,,,Desempleado,0.0,14.0,-14.0,,,0
4131,2,11,1,2,9511,4799,2.0,6.0, ,1,1.0,1,34,1,3,13, , , ,1,11.0,2021.0,0,3.0,Empleado_Informal,4.5,4.5,0.0,9,47,1
4131,2,11,2,2,9511,4799,2.0,6.0, ,1,1.0,2,24,1,8,13,1,2,3,1,11.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,9,47,1
4131,3,11,1,2,9333,4663,0.0,2.0,7,1,1.0,1,56,2,4,13, , , ,2,2.0,2018.0,0,6.0,Empleado_Informal,9.0,9.0,0.0,9,46,1
4131,3,11,2,2,9112,8121,4.0,0.0, ,1,1.0,2,56,2,5,13, , , ,2,5.0,2018.0,1,6.0,Empleado_Informal,10.0,10.0,0.0,9,81,1
4131,3,11,3,2,5211,4663,0.0,1.0,7,1,1.0,1,18,6,4,6, , ,1,2,5.0,2018.0, ,6.0,Empleado_Informal,9.0,11.0,-2.0,5,46,1
4165,26,11,1,2,8322,4921,2.0,0.0,7,1,1.0,1,58,6,5,13, , , ,2,7.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
4165,27,11,1,2,8322,4921,4.0,0.0,7,1,1.0,1,38,1,6,13, , , ,2,11.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
4165,27,11,2,2,,,0.0,0.0, ,2,,2,37,1,6,13, , , ,2,11.0,2018.0, ,6.0,Desempleado,11.0,11.0,0.0,,,0
4165,28,11,1,2,8322,4921,1.0,6.0,7,1,1.0,1,53,6,3,13, , , ,2,6.0,2022.0, ,2.0,Empleado_Informal,4.5,4.5,0.0,8,49,1
4325,116,11,2,2,7421,9511,2.0,0.0,7,1,1.0,1,27,6,6,9, , ,0,2,2.0,2018.0,1,6.0,Empleado_Informal,11.0,13.5,-2.5,7,95,1
4325,117,11,1,2,5212,4722,0.0,10.0,7,1,1.0,2,27,1,4,13, , , ,1,7.0,2018.0,0,6.0,Empleado_Informal,9.0,9.0,0.0,5,47,1
4325,117,11,2,1,5212,4752,3.0,9.0,7,1,1.0,1,38,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,5,47,1
4325,120,11,2,2,9622,9329,4.0,0.0,7,1,1.0,1,37,6,8,13,1,2,3,1,4.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,9,93,1
4325,120,11,3,2,9622,9329,1.0,0.0,7,1,1.0,1,30,6,8,13,1,2,3,1,12.0,2022.0, ,2.0,Empleado_Informal,14.0,14.0,0.0,9,93,1
4371,140,11,1,2,5131,9329,3.0,0.0,7,1,1.0,2,27,6,4,13, , , ,2,2.0,2018.0, ,6.0,Empleado_Informal,9.0,9.0,0.0,5,93,1
4371,141,11,1,1,3322,1079,3.0,9.0,2,1,2.0,1,51,2,1,13, , , ,,,,,,Empleado_Formal,0.0,0.0,0.0,3,10,1
4371,141,11,2,2,2635,8610,1.0,9.0,1,1,2.0,2,48,2,10,13,1,1,3,4,2.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,2,86,1
4371,142,11,1,2,9333,4781,3.0,0.0,7,1,1.0,1,28,1,3,13, , , ,1,10.0,2018.0, ,6.0,Empleado_Informal,4.5,4.5,0.0,9,47,1
4394,153,11,1,2,9313,4100,0.0,1.0,7,1,1.0,1,41,1,10,13,1,2,3,4,3.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,41,1
4394,158,11,1,2,5230,9602,0.0,1.0,7,1,1.0,2,39,6,10,13,1,2,3,2,6.0,2018.0,1,6.0,Empleado_Informal,16.0,16.0,0.0,5,96,1
4394,158,11,2,2,5211,4649,0.0,2.0,7,1,1.0,2,22,6,6,13, , , ,2,12.0,2020.0,1,4.0,Empleado_Informal,11.0,11.0,0.0,5,46,1
4394,160,11,1,2,9122,4520,2.0,0.0,7,1,1.0,1,33,1,5,13, , , ,1,12.0,2018.0,0,6.0,Empleado_Informal,10.0,10.0,0.0,9,45,1
4394,160,11,2,2,,,0.0,0.0, ,2,,2,30,1,5,13, , , ,1,12.0,2018.0, ,6.0,Desempleado,10.0,10.0,0.0,,,0
4451,186,11,1,2,5212,4752,6.0,9.0,2,1,1.0,1,50,1,3,13, , , ,2,7.0,2018.0,1,6.0,Empleado_Informal,4.5,4.5,0.0,5,47,1
4451,186,11,2,2,,,0.0,0.0, ,2,,2,38,1,9,13, , ,3,2,4.0,2019.0,0,5.0,Desempleado,13.5,13.5,0.0,,,0
4451,187,11,1,2,8322,4922,0.0,3.0, ,1,1.0,1,38,1,5,13, , , ,1,6.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
4451,187,11,2,2,,,0.0,0.0, ,2,,2,28,1,3,13, , , ,2,5.0,2018.0, ,6.0,Desempleado,4.5,4.5,0.0,,,0
4451,188,11,1,2,5141,9602,4.0,0.0,7,1,1.0,1,32,1,4,13, , , ,4,12.0,2017.0, ,7.0,Empleado_Informal,9.0,9.0,0.0,5,96,1
4451,188,11,2,2,5142,9602,0.0,8.0,7,1,1.0,2,30,1,3,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,4.5,4.5,0.0,5,96,1
4497,209,11,1,2,9333,1020,6.0,0.0,7,1,1.0,1,35,1,3,13, , , ,1,11.0,2018.0, ,6.0,Empleado_Informal,4.5,4.5,0.0,9,10,1
4497,211,11,1,2,9622,9329,0.0,10.0,7,1,1.0,1,26,1,5,13, , , ,2,3.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,9,93,1
4497,211,11,2,2,5131,9329,9.0,9.0,7,1,1.0,2,30,1,3,13, , , ,2,5.0,2021.0, ,3.0,Empleado_Informal,4.5,4.5,0.0,5,93,1
4497,213,11,1,2,5141,9602,4.0,0.0,7,1,1.0,1,29,6,4,13, , , ,9,6.0,2019.0,0,5.0,Empleado_Informal,9.0,9.0,0.0,5,96,1
4508,223,11,1,2,,,0.0,0.0, ,2,,2,36,5,10,13,1,2,3,2,8.0,2018.0, ,6.0,Desempleado,16.0,16.0,0.0,,,0
4508,229,11,1,2,5213,4781,3.0,0.0,7,1,1.0,1,40,1,3,13, , , ,2,11.0,2019.0, ,5.0,Empleado_Informal,4.5,4.5,0.0,5,47,1
4508,230,11,1,2,7511,1020,4.0,0.0,7,1,1.0,2,30,1,5,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,7,10,1
4508,230,11,2,2,7511,1020,5.0,0.0,7,1,1.0,1,30,1,5,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,7,10,1
